Source,Target,Weight
888,14962,9
889,14962,6
890,14962,6
891,14962,5
892,14962,2
893,14962,2
894,14962,1
895,14962,1
896,14962,1
897,14962,1
898,14962,1
899,14962,1
900,14962,1
901,14962,1
4079,14964,5
4080,14965,19
721,14966,10
4081,14967,27
4082,14968,7
4083,14970,15
281,14971,38
142,14971,2
1157,14971,1
77,14972,9
1588,14972,4
4084,14974,9
4085,14975,353
4086,14975,1
153,14976,75
318,14976,7
4087,14976,1
31,14977,144
33,14977,59
30,14977,49
34,14977,26
32,14977,17
35,14977,17
36,14977,10
40,14977,9
39,14977,8
41,14977,8
42,14977,7
43,14977,5
49,14977,4
52,14977,3
56,14977,2
58,14977,2
59,14977,2
649,14977,2
650,14977,1
651,14977,1
45,14977,1
57,14977,1
175,14977,1
38,14977,1
46,14977,1
652,14977,1
50,14977,1
3,14977,1
1028,14978,8
439,14978,5
491,14978,1
4,14979,2
4,14980,3
4,14982,132
119,14982,13
58,14982,6
4088,14984,131
3299,14986,13
2058,14986,3
3409,14987,223
509,14987,18
4089,14987,3
4090,14987,1
0,14988,214
4,14988,3
106,14988,2
91,14988,2
4091,14990,5
715,14991,63
1120,14991,4
570,14991,2
795,14991,1
1361,14991,1
1382,14991,1
624,14991,1
1028,14992,22
1275,14993,7
4092,14994,1
882,14995,515
904,14995,11
4093,14995,5
4094,14995,4
4095,14995,3
2251,14995,3
3679,14995,2
4096,14995,2
4097,14995,1
883,14995,1
2256,14995,1
1076,14996,6
4098,14996,1
4099,14997,4
4100,14998,27
4101,14999,37
298,15000,9
4099,15001,11
31,15002,144
33,15002,59
30,15002,49
34,15002,26
32,15002,17
35,15002,17
36,15002,10
40,15002,9
39,15002,8
41,15002,8
42,15002,7
43,15002,5
49,15002,4
52,15002,3
56,15002,2
58,15002,2
59,15002,2
649,15002,2
650,15002,1
651,15002,1
45,15002,1
57,15002,1
175,15002,1
38,15002,1
46,15002,1
652,15002,1
50,15002,1
3,15002,1
3329,15004,30
4102,15004,3
2584,15007,7
4103,15007,1
497,15008,15
175,15009,62
4104,15009,23
4105,15009,6
4106,15009,4
4107,15009,3
611,15009,3
4108,15009,2
4109,15009,2
1197,15009,2
4110,15009,2
1895,15009,1
4111,15009,1
4112,15009,1
4113,15009,1
1497,15009,1
4114,15009,1
4115,15009,1
4116,15009,1
4117,15009,1
4118,15009,1
4119,15009,1
1029,15009,1
1530,15009,1
454,15009,1
6,15010,26
4120,15010,2
882,15011,275
175,15012,10
4121,15014,195
4122,15014,2
4123,15014,2
4124,15014,1
961,15015,4
4125,15015,3
180,15016,29
845,15016,23
110,15016,17
175,15016,16
337,15016,10
1422,15016,8
674,15016,7
1413,15016,2
30,15016,2
45,15016,1
3489,15016,1
2944,15016,1
1384,15016,1
4126,15016,1
4127,15016,1
4128,15016,1
4129,15016,1
3490,15016,1
4130,15016,1
1015,15016,1
4020,15017,68
4131,15017,2
4132,15017,2
4133,15017,1
4134,15017,1
4135,15017,1
4136,15017,1
4137,15017,1
119,15018,1
4138,15019,10
4139,15020,2
143,15021,211
1193,15021,14
1530,15021,10
58,15021,5
2967,15022,8
406,15023,42
4140,15023,3
25,15023,1
1193,15025,27
8,15025,17
1184,15025,5
377,15025,5
569,15026,41
4141,15027,16
2086,15028,190
4142,15028,3
4143,15029,4
3242,15030,13
3152,15031,1
4144,15033,52
4143,15034,1673
4145,15035,1
361,15037,14
4020,15038,14
4146,15038,3
843,15039,8
2302,15041,4
184,15044,277
185,15044,24
171,15044,2
192,15044,2
204,15044,2
218,15044,1
663,15044,1
208,15044,1
38,15044,1
25,15046,214
4147,15046,164
4148,15046,153
4149,15046,57
4150,15046,27
4151,15046,15
4152,15046,12
4153,15046,12
4154,15046,5
4155,15046,5
1212,15046,5
4156,15046,4
4157,15046,2
4158,15046,2
4159,15046,2
4160,15046,2
63,15046,2
4161,15046,2
4162,15046,2
4163,15046,2
4164,15046,1
4165,15046,1
4166,15046,1
4167,15046,1
4168,15046,1
4169,15046,1
4170,15046,1
4171,15046,1
4172,15046,1
4079,15046,1
2271,15048,38
3433,15048,8
2219,15048,1
4173,15048,1
3179,15048,1
670,15048,1
242,15049,15
4174,15051,2
3667,15053,27
4175,15053,1
6,15053,1
4176,15055,18
2096,15057,19
584,15057,9
25,15057,3
34,15058,27
33,15058,12
175,15058,8
35,15058,8
31,15058,5
116,15058,3
32,15058,3
373,15058,3
375,15058,3
49,15058,3
54,15058,2
153,15058,2
58,15058,2
231,15058,2
377,15058,2
378,15058,2
380,15058,1
600,15058,1
1361,15058,1
30,15058,1
179,15058,1
181,15058,1
4177,15059,85
4178,15060,42
1120,15061,558
842,15061,44
325,15061,10
41,15061,8
1028,15061,8
1421,15061,4
1422,15061,4
1423,15061,2
334,15061,2
319,15061,1
1424,15061,1
1425,15061,1
1426,15061,1
1427,15061,1
1428,15061,1
2094,15062,1
1305,15063,9
3,15064,13
6,15064,7
142,15064,5
143,15064,4
146,15064,4
147,15064,3
148,15064,2
152,15064,1
153,15064,1
156,15064,1
137,15064,1
4179,15064,1
4143,15065,16
3189,15066,380
250,15069,1
4180,15070,1
4181,15072,85
4182,15073,9
4143,15074,25
1047,15074,2
242,15075,2
367,15076,3333
584,15076,130
586,15076,28
587,15076,17
8,15076,6
189,15076,6
594,15076,4
15,15076,4
582,15076,4
83,15076,3
438,15076,3
600,15076,2
601,15076,2
370,15076,2
4183,15076,2
1042,15076,2
1043,15076,2
1085,15076,2
204,15076,2
4184,15076,2
445,15076,1
4185,15076,1
183,15076,1
148,15076,1
4186,15076,1
4187,15076,1
4188,15076,1
2473,15076,1
980,15076,1
2400,15076,1
3126,15077,2
2111,15078,2
500,15078,1
4189,15078,1
3267,15078,1
1057,15079,1
3,15080,75
143,15080,5
1264,15080,3
1267,15080,3
1268,15080,2
4190,15080,1
3896,15082,389
171,15082,4
242,15082,2
1593,15082,1
997,15082,1
2469,15082,1
2665,15082,1
2762,15083,42
3950,15084,233
4191,15084,6
4192,15084,6
4193,15084,1
3735,15084,1
4194,15084,1
4195,15084,1
644,15086,12
4196,15087,1
3642,15088,2
4197,15088,1
4198,15088,1
4196,15089,7
2116,15090,60
4199,15090,23
4200,15090,2
2117,15090,1
4201,15090,1
5,15091,100
4,15091,33
2,15091,27
882,15091,24
89,15091,7
4202,15091,4
3708,15091,4
3176,15091,4
4203,15091,3
2387,15091,3
1428,15091,3
4204,15091,3
997,15091,2
1961,15091,2
742,15091,2
4205,15091,2
0,15091,2
4206,15091,1
4207,15091,1
86,15091,1
16,15091,1
4208,15091,1
250,15091,1
557,15091,1
317,15091,1
2673,15091,1
1,15091,1
1510,15091,1
1266,15091,1
3712,15091,1
4148,15094,150
3159,15096,57
1390,15097,36
4209,15097,1
4210,15098,2
2939,15099,332
2086,15099,49
1028,15099,25
1571,15099,5
4211,15099,4
714,15099,4
1282,15099,4
559,15099,3
117,15099,3
1175,15099,3
1953,15099,3
832,15099,2
4212,15099,2
2058,15099,2
1190,15099,2
4213,15099,2
3291,15099,2
4142,15099,2
2111,15099,2
4214,15099,2
2886,15099,2
1913,15099,2
3,15099,2
4215,15099,2
1853,15099,1
1824,15099,1
4216,15099,1
4217,15099,1
4218,15099,1
4219,15099,1
997,15103,53
584,15105,7
25,15105,1
770,15106,8
4220,15108,2
959,15109,5
4221,15111,24
774,15111,20
4222,15111,8
503,15111,4
4223,15111,2
4224,15111,2
1750,15111,1
4225,15111,1
4226,15111,1
4227,15111,1
231,15113,18
4228,15114,3
1669,15115,44
3499,15115,3
1670,15115,3
148,15115,1
4229,15115,1
1669,15116,4
1670,15116,3
148,15116,1
4212,15117,24
1669,15118,1
3243,15119,8
2207,15120,128
1407,15120,60
845,15120,12
1005,15120,9
34,15120,9
2208,15120,5
31,15120,5
2209,15120,4
3908,15120,3
370,15120,2
2210,15120,1
3243,15121,10
2773,15124,32
3564,15126,5
274,15127,1
4,15128,70
1521,15128,6
1470,15128,1
171,15128,1
31,15128,1
3448,15129,8
4230,15129,2
4231,15129,1
329,15130,1
2841,15131,13
2886,15131,11
2116,15131,1
1945,15131,1
2887,15131,1
0,15132,214
4,15132,3
106,15132,2
91,15132,2
4232,15135,10
367,15136,678
586,15136,9
8,15136,6
594,15136,4
584,15136,2
15,15136,2
83,15136,2
600,15136,1
370,15136,1
319,15136,1
1042,15136,1
1043,15136,1
204,15136,1
4233,15137,7
3565,15139,1
3,15140,23
124,15140,2
83,15140,1
4234,15141,2
111,15143,47
170,15143,33
83,15143,19
1276,15145,5
2314,15147,1
2828,15148,2
4235,15149,8
1967,15149,4
2677,15150,589
2678,15150,4
2680,15150,2
1563,15150,1
4236,15151,20
4237,15151,1
1558,15152,8
89,15153,36
4238,15154,26
2094,15155,11
248,15156,3
2306,15156,3
4232,15157,22
3488,15157,20
1086,15157,12
4239,15157,4
3605,15157,3
4240,15157,1
2677,15159,589
2678,15159,4
2680,15159,2
1563,15159,1
3,15161,16
161,15161,7
1521,15161,6
4241,15161,6
237,15161,2
569,15161,2
3676,15161,1
153,15161,1
3015,15161,1
3670,15162,14
470,15163,2840
471,15163,1739
3,15163,425
482,15163,393
488,15163,343
3160,15163,231
2385,15163,95
3163,15163,77
2100,15163,76
2387,15163,52
480,15163,42
189,15163,24
3166,15163,13
90,15163,5
716,15163,4
586,15163,3
663,15163,2
2069,15163,2
719,15163,2
3566,15163,1
2762,15163,1
2096,15163,1
3965,15163,1
842,15163,1
3471,15163,1
3315,15163,1
4102,15164,350
4242,15164,145
4243,15164,117
4244,15164,3
1120,15165,12
2261,15166,2
2262,15166,1
958,15167,16
183,15168,16
2387,15169,138
2131,15169,111
2393,15169,8
713,15169,8
3788,15169,7
1834,15169,6
4203,15169,4
4245,15169,4
4246,15169,3
4247,15169,3
2967,15169,2
4248,15169,1
2966,15169,1
3466,15169,1
2918,15170,36
2473,15171,8
250,15173,24
2762,15175,76
966,15175,1
4249,15177,501
4250,15177,1
170,15178,8
2058,15179,2
5,15179,1
783,15179,1
4250,15180,29
4249,15180,18
1156,15182,2
1156,15183,2
1156,15184,2
1521,15185,2
1522,15185,1
222,15185,1
4251,15186,13
278,15188,6
148,15189,30
2748,15189,8
460,15189,2
2736,15189,1
4252,15189,1
1158,15191,89
1156,15191,89
1206,15191,4
2676,15191,1
4253,15191,1
4254,15191,1
3896,15194,1
467,15195,12
882,15195,1
316,15195,1
4255,15196,4
4255,15198,4
4256,15199,4
4257,15199,2
4255,15200,9
3678,15201,3
961,15203,10
4258,15204,120
4259,15204,54
1723,15204,10
4260,15204,4
318,15204,1
4261,15205,193
4216,15207,16
16,15210,196
4262,15210,5
4263,15210,3
4264,15210,1
4265,15210,1
4266,15210,1
4267,15210,1
1047,15210,1
4268,15211,599
4269,15211,32
4270,15211,18
4271,15211,15
3593,15211,6
4272,15211,6
4273,15211,3
3170,15211,3
4274,15211,3
4275,15211,2
4276,15211,2
4277,15211,2
4278,15211,1
4279,15211,1
4280,15211,1
4281,15211,1
4282,15211,1
4283,15211,1
4284,15211,1
4285,15211,1
2088,15211,1
4286,15211,1
4287,15211,1
4288,15211,1
4289,15211,1
4290,15211,1
4291,15211,1
2802,15211,1
4292,15211,1
4293,15211,1
4294,15212,4
586,15213,18
4295,15214,22
3737,15215,17
4242,15216,25
4,15217,2
25,15217,1
3,15217,1
394,15218,1
586,15219,69
584,15219,2
374,15219,1
4296,15221,5
4297,15222,17
3896,15223,290
2701,15223,8
4298,15223,2
4299,15223,1
4300,15223,1
4301,15223,1
3421,15223,1
185,15223,1
4302,15223,1
997,15224,2
993,15225,2
4297,15226,7
4297,15227,7
4303,15228,7
4229,15230,2
5,15230,1
2967,15231,10
2390,15231,1
1276,15232,23
4304,15233,2
244,15234,5
4305,15234,5
4229,15235,19
4306,15236,7
4307,15237,620
575,15239,2
2677,15240,591
2678,15240,4
2680,15240,2
1563,15240,1
605,15241,20
604,15241,3
2677,15242,591
2678,15242,4
2680,15242,2
1563,15242,1
4308,15243,3
218,15244,31
2,15244,22
224,15244,7
222,15244,4
231,15244,4
715,15244,2
217,15244,2
439,15244,1
1053,15244,1
4297,15245,26
3514,15248,9556
4309,15248,196
4310,15248,62
3515,15248,36
4311,15248,2
467,15251,6
4312,15252,3
136,15253,45
6,15253,3
1909,15254,151
3590,15254,1
497,15257,11
21,15257,6
4313,15258,26
497,15259,3
21,15259,1
4314,15260,52
4315,15260,34
4316,15260,1
1909,15264,8
25,15265,13
4317,15265,1
716,15266,2
678,15268,26
2677,15270,602
2678,15270,4
2680,15270,2
1563,15270,1
4318,15271,72
1156,15273,979
1157,15273,113
1158,15273,109
1159,15273,16
1160,15273,14
1200,15273,5
1161,15273,2
1203,15273,1
1162,15273,1
1205,15273,1
1207,15273,1
1158,15274,23
1156,15274,9
161,15275,2
2718,15276,9
470,15277,2854
471,15277,1742
3,15277,425
482,15277,393
488,15277,343
3160,15277,231
2385,15277,95
3163,15277,77
2100,15277,76
2387,15277,52
480,15277,43
189,15277,25
3166,15277,13
90,15277,6
716,15277,5
586,15277,3
663,15277,2
2069,15277,2
719,15277,2
3315,15277,2
3566,15277,1
145,15277,1
2762,15277,1
2096,15277,1
425,15277,1
3965,15277,1
1312,15277,1
842,15277,1
3471,15277,1
252,15278,1
2518,15279,2
4319,15279,2
4320,15279,1
1157,15280,1
4321,15281,84
4322,15281,5
1156,15282,4
1428,15282,1
1157,15283,1
4323,15284,67
4324,15284,11
119,15284,10
4325,15285,6
1047,15285,3
4326,15286,21
586,15287,72
4327,15287,18
145,15287,4
4328,15287,1
3061,15287,1
687,15288,58
438,15288,17
3308,15289,613
388,15289,8
4329,15289,6
4330,15289,4
4331,15289,4
4332,15289,3
4333,15289,3
4334,15289,3
1023,15289,2
146,15289,2
4104,15289,1
4335,15289,1
1191,15289,1
4336,15289,1
994,15289,1
4337,15289,1
4338,15289,1
3193,15289,1
4339,15289,1
3120,15289,1
4340,15289,1
4341,15289,1
4342,15289,1
4343,15289,1
4344,15289,1
4345,15289,1
727,15289,1
470,15290,2854
471,15290,1742
3,15290,425
482,15290,393
488,15290,343
3160,15290,231
2385,15290,95
3163,15290,77
2100,15290,76
2387,15290,52
480,15290,43
189,15290,25
3166,15290,13
90,15290,6
716,15290,5
586,15290,3
663,15290,2
2069,15290,2
719,15290,2
3315,15290,2
3566,15290,1
145,15290,1
2762,15290,1
2096,15290,1
425,15290,1
3965,15290,1
1312,15290,1
842,15290,1
3471,15290,1
4088,15291,9
4346,15292,15
2423,15292,1
4347,15293,17
2288,15294,638
715,15295,57
4347,15296,1
4347,15298,3
1466,15298,3
38,15300,2
772,15303,5
4348,15303,3
4349,15303,2
4350,15303,1
1064,15304,4
38,15306,7
4351,15307,271
1382,15308,5
2118,15311,25
4347,15311,12
3670,15311,11
4352,15311,7
4353,15311,6
1650,15311,5
716,15311,5
2066,15311,4
3913,15311,3
4209,15311,3
4354,15311,3
495,15311,2
3677,15311,2
4355,15311,1
337,15311,1
4356,15311,1
4357,15311,1
638,15311,1
3179,15311,1
4358,15311,1
4359,15311,1
3439,15311,1
482,15311,1
998,15311,1
731,15311,1
4360,15311,1
3308,15311,1
5,15311,1
4346,15312,3
470,15313,2854
471,15313,1742
3,15313,425
482,15313,393
488,15313,343
3160,15313,231
2385,15313,95
3163,15313,77
2100,15313,76
2387,15313,52
480,15313,44
189,15313,25
3166,15313,13
90,15313,6
716,15313,5
586,15313,3
663,15313,2
2069,15313,2
719,15313,2
3315,15313,2
3566,15313,1
145,15313,1
2762,15313,1
2096,15313,1
425,15313,1
367,15313,1
3965,15313,1
1312,15313,1
842,15313,1
3471,15313,1
161,15314,76
904,15314,20
25,15314,5
1362,15314,3
882,15315,149
1028,15316,6
439,15316,5
25,15316,2
491,15316,1
111,15317,34
815,15319,1
10,15320,2
4304,15320,2
1582,15320,1
1426,15322,1
4361,15323,67
4362,15323,16
4363,15323,1
1426,15324,239
2886,15326,27
4364,15327,61
579,15328,4
509,15329,37
687,15329,28
4365,15329,7
4119,15329,3
4366,15329,2
4367,15329,2
4368,15329,2
4369,15329,1
1714,15329,1
407,15329,1
2492,15329,1
4370,15329,1
2907,15330,186
4371,15330,11
4372,15330,6
2,15330,5
4373,15330,2
4374,15330,2
4375,15330,2
4376,15330,1
3667,15332,19
6,15333,13
1824,15333,2
1967,15334,40
4235,15334,3
488,15335,372
470,15335,11
111,15335,1
4377,15335,1
488,15337,10
1175,15338,27
0,15339,48
214,15339,41
54,15339,40
4378,15339,1
4379,15339,1
4380,15339,1
470,15341,2977
471,15341,2081
482,15341,480
3,15341,457
488,15341,346
3160,15341,231
189,15341,228
480,15341,160
2100,15341,105
2385,15341,95
3163,15341,77
3164,15341,56
2387,15341,53
142,15341,34
3165,15341,22
90,15341,20
2714,15341,18
484,15341,17
145,15341,15
117,15341,14
3166,15341,13
1929,15341,12
2398,15341,11
663,15341,10
3167,15341,9
2117,15341,8
2709,15341,6
586,15341,6
4381,15341,6
1247,15341,6
4382,15343,38
3728,15344,5
4383,15345,427
637,15346,106
4384,15346,28
1076,15347,6
4385,15348,12
4386,15349,18
153,15349,6
678,15350,15
769,15352,329
770,15352,164
771,15352,61
379,15352,51
249,15352,25
8,15352,22
30,15352,10
772,15352,5
773,15352,4
775,15352,1
774,15352,1
776,15352,1
2886,15353,4
3538,15353,1
2677,15355,610
2678,15355,4
4387,15355,3
2680,15355,2
1563,15355,1
2025,15356,2
651,15358,16
4388,15358,5
4389,15358,1
4390,15359,79
4391,15359,3
1001,15360,19
4392,15363,2
1367,15363,1
4393,15363,1
211,15364,7
367,15366,6
31,15366,4
779,15367,3
4394,15368,1
4395,15370,9756
167,15370,295
4396,15370,233
4397,15370,176
4398,15370,105
4399,15370,36
4400,15370,13
4401,15370,8
4402,15370,3
4403,15370,3
4404,15370,2
4405,15370,1
4406,15370,1
4407,15370,1
4408,15370,1
4409,15370,1
324,15371,8
4410,15371,1
4411,15371,1
324,15372,10
2759,15372,4
4412,15373,99
3670,15374,35
470,15375,2855
471,15375,1742
3,15375,425
482,15375,394
488,15375,343
3160,15375,231
2385,15375,95
3163,15375,77
2100,15375,76
2387,15375,52
480,15375,44
189,15375,25
3166,15375,13
90,15375,6
716,15375,5
663,15375,3
586,15375,3
2069,15375,2
719,15375,2
3315,15375,2
3566,15375,1
145,15375,1
2762,15375,1
2096,15375,1
425,15375,1
367,15375,1
3965,15375,1
2403,15375,1
1312,15375,1
842,15375,1
586,15376,5
153,15377,13
995,15377,6
570,15377,5
4,15377,1
779,15377,1
25,15378,162
4413,15379,12
4414,15380,12
4415,15381,106
4416,15381,4
4417,15381,3
4418,15381,3
4419,15381,1
4386,15381,1
1069,15383,13
4415,15384,29
4417,15384,2
4386,15384,1
845,15385,23
337,15385,9
175,15385,6
3489,15385,1
4127,15385,1
3490,15385,1
4420,15386,3
4421,15386,2
3095,15386,1
4422,15386,1
846,15388,95
4423,15388,2
4386,15390,13
4424,15391,13
3532,15394,3
4425,15394,1
961,15396,8
0,15397,218
91,15397,9
4,15397,3
106,15397,2
1567,15398,4
4426,15399,7
2300,15401,7
4427,15401,6
2758,15401,1
4428,15403,7
4429,15405,59
4430,15406,42
4431,15407,3
2333,15408,2031
3211,15408,247
297,15408,132
964,15408,79
3698,15408,18
4432,15408,16
4433,15408,13
207,15408,10
4434,15408,8
3153,15408,6
4435,15408,4
4436,15408,3
3701,15408,3
4437,15408,3
4438,15408,3
4439,15408,3
4440,15408,2
4441,15408,2
3398,15408,2
4442,15408,2
4443,15408,2
4444,15408,2
4445,15408,2
4446,15408,2
2932,15408,2
4447,15408,2
1814,15408,2
4448,15408,2
4449,15408,2
492,15408,2
4428,15410,4
1193,15412,27
8,15412,17
377,15412,5
1848,15413,5
1402,15414,1
4450,15415,4
4451,15416,9
4452,15417,153
4453,15417,8
1839,15418,98
33,15418,5
294,15418,3
1841,15418,3
178,15418,2
1521,15418,1
4454,15420,2
4121,15421,1
3908,15423,79
180,15423,73
2209,15423,54
1005,15423,38
2207,15423,26
34,15423,21
4455,15423,19
30,15423,18
1182,15423,17
192,15423,13
1406,15423,12
175,15423,11
370,15423,10
1407,15423,10
373,15423,9
31,15423,8
4456,15423,6
45,15423,5
4457,15423,5
773,15423,5
845,15423,4
61,15423,4
1903,15423,4
379,15423,4
2665,15423,4
4458,15423,3
42,15423,3
35,15423,3
381,15423,2
1174,15423,2
117,15424,4
4,15424,1
118,15424,1
4459,15425,14
153,15426,2
2122,15427,23
153,15427,15
2123,15427,4
318,15427,1
2125,15427,1
4460,15428,7
31,15430,1
4461,15431,13
1085,15432,72
4462,15432,35
4463,15432,10
3038,15432,5
4464,15432,3
4465,15432,2
991,15432,2
4466,15432,1
4467,15432,1
4468,15432,1
3595,15432,1
4469,15432,1
4470,15432,1
4471,15432,1
4472,15432,1
4473,15432,1
1085,15433,60
4474,15433,15
4475,15433,13
4476,15433,2
4477,15433,1
4478,15433,1
4479,15433,1
4480,15433,1
4481,15433,1
1085,15434,9
1085,15435,7
1085,15436,3
1085,15437,4
1085,15438,1
1085,15439,105
1085,15440,3
2826,15441,21
175,15442,15
4482,15443,2
3708,15444,82
663,15444,8
3355,15445,460
4483,15445,10
4484,15445,4
4485,15445,2
4486,15445,2
4487,15445,2
4488,15445,1
4489,15445,1
4490,15445,1
4491,15445,1
4492,15445,1
4493,15445,1
4494,15445,1
4495,15445,1
4496,15445,1
432,15446,6
4497,15446,3
4498,15446,1
374,15446,1
1076,15448,4
4415,15452,21
4386,15452,1
1,15453,8
250,15453,4
254,15453,2
189,15453,1
846,15454,16
2938,15454,5
139,15456,19
885,15458,7
2980,15459,43
192,15461,10
2677,15462,610
2678,15462,4
2680,15462,2
1563,15462,1
4499,15463,4
4500,15463,4
1002,15463,3
2222,15463,3
1926,15463,1
110,15463,1
4501,15464,1
3,15465,23
2452,15465,6
124,15465,2
83,15465,1
1015,15466,15
778,15467,6
3,15467,5
4502,15468,92
4503,15471,14
885,15472,30
4504,15473,72
2116,15473,47
2886,15473,24
1661,15473,16
479,15473,7
3499,15473,5
3722,15473,4
2117,15473,3
3532,15473,3
4505,15473,2
4506,15473,2
4507,15473,2
2289,15473,1
4508,15473,1
930,15475,17
2403,15476,104
4509,15476,3
4510,15476,2
815,15476,2
534,15476,1
4511,15476,1
4512,15476,1
4513,15476,1
4514,15476,1
1839,15477,82
889,15478,167
278,15479,2
4515,15481,116
2677,15482,719
2678,15482,4
2680,15482,2
1563,15482,1
2967,15483,6
4516,15484,7
4517,15485,57
4518,15485,5
4519,15485,5
4520,15485,2
4521,15485,2
4522,15485,2
4523,15485,2
4524,15485,1
4525,15485,1
4526,15485,1
4527,15485,1
4528,15486,36
4529,15487,7
930,15487,3
4530,15487,1
4531,15487,1
3,15488,66
316,15488,31
137,15488,5
9,15488,2
482,15488,1
25,15489,13
2555,15489,8
3409,15489,7
4532,15489,3
1205,15489,2
4533,15489,1
4317,15489,1
1120,15489,1
4534,15489,1
2385,15490,128
2384,15490,87
2387,15490,78
2131,15490,56
2399,15490,1
2387,15491,452
470,15491,2
2648,15491,2
3,15491,2
586,15491,1
488,15492,373
470,15492,11
4535,15492,2
111,15492,1
4377,15492,1
4536,15493,63
4294,15493,19
519,15493,1
4537,15493,1
32,15494,1
608,15496,15
497,15496,2
2773,15497,993
4413,15498,18
2084,15499,32
4538,15500,4
4144,15501,52
222,15503,22
31,15503,12
1422,15503,10
4539,15503,5
4540,15503,2
4541,15503,1
4542,15503,1
117,15505,4
4,15505,1
319,15505,1
118,15505,1
1067,15506,31
4543,15507,22
4544,15507,4
4545,15507,1
646,15508,2
497,15509,37
21,15509,29
499,15509,1
124,15512,2
3491,15513,39
1070,15514,481
2269,15514,22
83,15514,6
4546,15514,3
153,15514,3
4547,15514,3
3558,15514,3
405,15514,2
204,15514,2
4548,15514,2
423,15514,1
4549,15514,1
110,15516,1
4550,15518,1530
4551,15518,304
4552,15518,56
4553,15518,44
4554,15519,10
2288,15521,4
3080,15522,2
1276,15526,18
2122,15527,23
153,15527,15
2123,15527,4
318,15527,1
2125,15527,1
117,15528,249
1192,15528,3
1610,15528,3
4555,15528,3
4556,15528,1
153,15528,1
1612,15528,1
796,15528,1
4557,15528,1
4558,15528,1
717,15528,1
2652,15528,1
117,15529,4
4,15529,1
118,15529,1
4559,15530,5
4560,15531,15
128,15532,89
3466,15532,2
2677,15533,621
2678,15533,4
2680,15533,2
1563,15533,1
4561,15534,14
997,15535,4
3242,15536,11
4562,15536,8
153,15537,3
0,15538,84
4,15538,17
250,15538,3
11,15538,3
3,15538,3
15,15538,2
18,15538,2
25,15538,1
83,15538,1
40,15538,1
725,15539,2
4563,15540,5
4564,15540,1
1156,15541,4
4236,15542,7
33,15543,14
43,15543,2
1158,15544,26
4565,15544,22
2968,15544,5
4566,15544,1
4567,15544,1
4568,15544,1
33,15545,9
4569,15545,5
43,15545,2
153,15546,37
697,15546,5
31,15546,3
2677,15547,626
2678,15547,4
2680,15547,2
1563,15547,1
4570,15548,6
153,15549,6
2307,15550,14
931,15551,17
306,15552,6
188,15552,5
4571,15552,1
3264,15552,1
410,15552,1
470,15554,2855
471,15554,1742
3,15554,425
482,15554,395
488,15554,343
3160,15554,231
